20200513 012600,1.08492,1.08492,1.08481,1.08483,0
20200513 012700,1.08483,1.08492,1.08482,1.08483,0
20200513 012800,1.08483,1.08484,1.08477,1.08482,0
20200513 012900,1.08483,1.08485,1.08483,1.08485,0
20200513 013000,1.08483,1.08498,1.08483,1.08494,0
20200513 013100,1.08494,1.08498,1.0849,1.08495,0
20200513 013200,1.08495,1.08519,1.08493,1.08515,0
20200513 013300,1.08514,1.08515,1.08513,1.08514,0
20200513 013400,1.08514,1.08514,1.08511,1.08514,0
20200513 013500,1.08516,1.08516,1.08512,1.08512,0
20200513 013600,1.08513,1.08513,1.08508,1.08508,0
20200513 013700,1.08507,1.08513,1.08503,1.0851,0
20200513 013800,1.08511,1.08522,1.0851,1.08519,0
20200513 013900,1.0852,1.08525,1.08519,1.08525,0
20200513 014000,1.08527,1.08539,1.08526,1.08532,0
20200513 014100,1.08531,1.08532,1.08529,1.0853,0
20200513 014200,1.08531,1.08535,1.08529,1.08529,0
20200513 014300,1.08531,1.08532,1.08511,1.08513,0
20200513 014400,1.08513,1.08523,1.08513,1.08513,0
20200513 014500,1.08513,1.08513,1.08508,1.08509,0
20200513 014600,1.08509,1.0851,1.08506,1.08509,0
20200513 014700,1.08509,1.08515,1.08507,1.08512,0
20200513 014800,1.08513,1.08515,1.08501,1.08503,0
20200513 014900,1.08503,1.08505,1.08502,1.08502,0
20200513 015000,1.08502,1.08507,1.08502,1.08507,0
20200513 015100,1.08506,1.08507,1.08499,1.08502,0
20200513 015200,1.08501,1.08506,1.08499,1.08503,0
20200513 015300,1.08503,1.08504,1.08492,1.08498,0
20200513 015400,1.08497,1.08498,1.08496,1.08498,0
20200513 015500,1.08497,1.08498,1.08489,1.08498,0
20200513 015600,1.08498,1.08499,1.08493,1.08493,0
20200513 015700,1.08494,1.08499,1.08493,1.08493,0
20200513 015800,1.08492,1.08495,1.08486,1.08487,0
20200513 015900,1.08488,1.08502,1.08481,1.08492,0
20200513 020000,1.08494,1.08496,1.08447,1.08469,0
20200513 020100,1.08471,1.08489,1.08467,1.08483,0
20200513 020200,1.08485,1.08492,1.08484,1.08488,0
20200513 020300,1.08486,1.08499,1.08482,1.08491,0
20200513 020400,1.08491,1.08503,1.08479,1.08503,0
20200513 020500,1.08502,1.0851,1.08493,1.08504,0
20200513 020600,1.08504,1.08507,1.08502,1.08503,0
20200513 020700,1.08503,1.08509,1.085,1.08508,0
20200513 020800,1.0851,1.08517,1.08504,1.08516,0
20200513 020900,1.08516,1.08517,1.08508,1.08512,0
20200513 021000,1.08512,1.08515,1.08502,1.08503,0
20200513 021100,1.08504,1.0852,1.08504,1.08518,0
20200513 021200,1.08518,1.08528,1.0851,1.08527,0
20200513 021300,1.08528,1.0853,1.0851,1.08529,0
20200513 021400,1.08529,1.08555,1.08527,1.08548,0
20200513 021500,1.08546,1.08549,1.08532,1.08537,0
20200513 021600,1.08538,1.08538,1.08525,1.0853,0
20200513 021700,1.08529,1.08533,1.08527,1.08532,0
20200513 021800,1.08533,1.08536,1.08526,1.08533,0
20200513 021900,1.08533,1.08541,1.08532,1.08537,0
20200513 022000,1.08536,1.08542,1.08535,1.08538,0
20200513 022100,1.08538,1.08538,1.08528,1.08528,0
20200513 022200,1.08529,1.08535,1.08528,1.08533,0
20200513 022300,1.08533,1.08546,1.08533,1.08545,0
20200513 022400,1.08545,1.08556,1.08543,1.08553,0
20200513 022500,1.08553,1.08553,1.0854,1.08543,0
20200513 022600,1.08543,1.08553,1.08543,1.08547,0
20200513 022700,1.08546,1.08556,1.08538,1.08539,0
20200513 022800,1.08539,1.08541,1.08528,1.0853,0
20200513 022900,1.08531,1.08537,1.08523,1.08525,0
20200513 023000,1.08524,1.08524,1.085,1.08508,0
20200513 023100,1.08507,1.08508,1.08497,1.08498,0
20200513 023200,1.085,1.08502,1.08469,1.08469,0
20200513 023300,1.0847,1.08472,1.0846,1.0846,0
20200513 023400,1.08461,1.08462,1.08458,1.08459,0
20200513 023500,1.08458,1.08463,1.08449,1.08459,0
20200513 023600,1.0846,1.08485,1.0846,1.08483,0
20200513 023700,1.08485,1.0849,1.08483,1.08487,0
20200513 023800,1.08487,1.08498,1.08484,1.08497,0
20200513 023900,1.08498,1.0851,1.08497,1.08507,0
20200513 024000,1.08505,1.08513,1.08499,1.08509,0
20200513 024100,1.0851,1.08512,1.08503,1.08505,0
20200513 024200,1.08505,1.08506,1.08482,1.08484,0
20200513 024300,1.08485,1.08504,1.08484,1.08498,0
20200513 024400,1.08496,1.08498,1.08483,1.08489,0
20200513 024500,1.08489,1.08497,1.08488,1.08497,0
20200513 024600,1.08498,1.08498,1.08483,1.08491,0
20200513 024700,1.08491,1.08501,1.08491,1.08491,0
20200513 024800,1.08492,1.08494,1.08484,1.08493,0
20200513 024900,1.08492,1.08499,1.08472,1.08481,0
20200513 025000,1.08483,1.08492,1.08478,1.08492,0
20200513 025100,1.08492,1.08507,1.08492,1.08507,0
20200513 025200,1.08506,1.08514,1.08504,1.0851,0
20200513 025300,1.0851,1.0851,1.08482,1.08484,0
20200513 025400,1.08483,1.08484,1.08468,1.08472,0
20200513 025500,1.0847,1.0847,1.08457,1.08463,0
20200513 025600,1.08464,1.08468,1.08455,1.08463,0
20200513 025700,1.08463,1.08468,1.08449,1.08455,0
20200513 025800,1.08455,1.08455,1.08437,1.0845,0
20200513 025900,1.08451,1.08453,1.08439,1.0845,0
20200513 030000,1.08451,1.08451,1.08414,1.08416,0
20200513 030100,1.08416,1.0843,1.08409,1.0843,0
20200513 030200,1.08429,1.08438,1.08428,1.08437,0
20200513 030300,1.08437,1.08456,1.08437,1.08454,0
20200513 030400,1.08455,1.08455,1.08442,1.08447,0
20200513 030500,1.08447,1.08462,1.08447,1.08462,0
20200513 030600,1.08462,1.08462,1.0845,1.08453,0
20200513 030700,1.08451,1.08454,1.08439,1.08445,0
20200513 030800,1.08449,1.0847,1.08447,1.08461,0
20200513 030900,1.08462,1.08485,1.08458,1.08467,0
20200513 031000,1.08466,1.08486,1.08465,1.08486,0
20200513 031100,1.08486,1.08488,1.08471,1.0848,0
20200513 031200,1.0848,1.08486,1.08469,1.08474,0
20200513 031300,1.08474,1.08486,1.08473,1.08485,0
20200513 031400,1.08484,1.08487,1.08477,1.08487,0
20200513 031500,1.08487,1.08505,1.08483,1.08495,0
20200513 031600,1.08496,1.08497,1.0847,1.08471,0
20200513 031700,1.08471,1.08471,1.08436,1.0844,0
20200513 031800,1.0844,1.08465,1.08424,1.08428,0
20200513 031900,1.08428,1.08443,1.08428,1.08442,0
20200513 032000,1.08443,1.0845,1.08434,1.08449,0
20200513 032100,1.08449,1.0846,1.08439,1.08439,0
20200513 032200,1.08439,1.0847,1.08439,1.08466,0
20200513 032300,1.08469,1.08485,1.08463,1.08484,0
20200513 032400,1.08483,1.08498,1.08475,1.08498,0
20200513 032500,1.08497,1.08497,1.08469,1.08491,0
20200513 032600,1.08491,1.08499,1.08465,1.08468,0
20200513 032700,1.08467,1.0847,1.08458,1.08468,0
20200513 032800,1.08467,1.0847,1.08461,1.08465,0
20200513 032900,1.08465,1.08467,1.08444,1.0846,0
20200513 033000,1.08458,1.08473,1.08447,1.08449,0
20200513 033100,1.08448,1.08448,1.08425,1.08433,0
20200513 033200,1.08433,1.08448,1.08422,1.08441,0
20200513 033300,1.0844,1.08446,1.08425,1.08425,0
20200513 033400,1.08425,1.08432,1.08411,1.08429,0
20200513 033500,1.08429,1.0844,1.08424,1.08436,0
20200513 033600,1.08435,1.0844,1.08423,1.08423,0
20200513 033700,1.08422,1.08426,1.08414,1.08424,0
20200513 033800,1.08423,1.08435,1.08377,1.08382,0
20200513 033900,1.08382,1.08383,1.08336,1.08346,0
20200513 034000,1.08344,1.08356,1.08328,1.08356,0
20200513 034100,1.08356,1.08357,1.0834,1.08347,0
20200513 034200,1.08347,1.08372,1.08347,1.08367,0
20200513 034300,1.08368,1.08375,1.08356,1.08367,0
20200513 034400,1.08367,1.08382,1.08364,1.08382,0
20200513 034500,1.08381,1.08382,1.0832,1.08321,0
20200513 034600,1.08322,1.08326,1.08314,1.08323,0
20200513 034700,1.08324,1.08346,1.08324,1.08341,0
20200513 034800,1.08341,1.08343,1.08317,1.08327,0
20200513 034900,1.08326,1.08326,1.08312,1.08321,0
20200513 035000,1.0832,1.08324,1.08307,1.08323,0
20200513 035100,1.08323,1.08329,1.0831,1.0831,0
20200513 035200,1.0831,1.08351,1.0831,1.08346,0
20200513 035300,1.08346,1.08366,1.08346,1.0836,0
20200513 035400,1.08361,1.08371,1.08353,1.08361,0
20200513 035500,1.08361,1.0838,1.08358,1.08379,0
20200513 035600,1.08375,1.08393,1.08372,1.08388,0
20200513 035700,1.08388,1.08396,1.08382,1.08393,0
20200513 035800,1.08395,1.08397,1.08364,1.08364,0
20200513 035900,1.08363,1.08382,1.08361,1.08382,0
20200513 040000,1.08382,1.08392,1.0837,1.0839,0
20200513 040100,1.08392,1.08407,1.08391,1.08397,0
20200513 040200,1.08398,1.08399,1.08381,1.08398,0
20200513 040300,1.08399,1.08404,1.08388,1.08401,0
20200513 040400,1.08401,1.08407,1.08392,1.08405,0
20200513 040500,1.08405,1.08421,1.08405,1.08409,0
20200513 040600,1.0841,1.0841,1.08392,1.08401,0
20200513 040700,1.08401,1.08416,1.084,1.08406,0
20200513 040800,1.08407,1.0841,1.08393,1.08396,0
20200513 040900,1.08396,1.08401,1.0837,1.08373,0
20200513 041000,1.08373,1.08373,1.08356,1.08361,0
20200513 041100,1.08361,1.08376,1.08361,1.08375,0
20200513 041200,1.08375,1.08384,1.08374,1.08376,0
20200513 041300,1.08376,1.08385,1.08368,1.08377,0
20200513 041400,1.08376,1.08395,1.08371,1.08395,0
20200513 041500,1.08393,1.08399,1.08384,1.08389,0
20200513 041600,1.0839,1.08395,1.08386,1.08389,0
20200513 041700,1.0839,1.08395,1.08385,1.08388,0
20200513 041800,1.08388,1.08388,1.08354,1.08354,0
20200513 041900,1.08354,1.08364,1.08354,1.08358,0
20200513 042000,1.08363,1.08429,1.08363,1.08429,0
20200513 042100,1.08427,1.08448,1.08421,1.08444,0
20200513 042200,1.08444,1.08456,1.08438,1.08444,0
20200513 042300,1.08443,1.08443,1.08429,1.08436,0
20200513 042400,1.08435,1.0844,1.08421,1.08426,0
20200513 042500,1.08427,1.08427,1.0841,1.08412,0
20200513 042600,1.08413,1.08427,1.08412,1.08417,0
20200513 042700,1.08416,1.08429,1.08411,1.08421,0
20200513 042800,1.08422,1.08424,1.08411,1.08415,0
20200513 042900,1.08416,1.08416,1.08389,1.0839,0
20200513 043000,1.08391,1.08413,1.08389,1.08412,0
20200513 043100,1.08413,1.0842,1.08406,1.08418,0
20200513 043200,1.08417,1.08417,1.08396,1.08401,0
20200513 043300,1.08399,1.08399,1.08385,1.08391,0
20200513 043400,1.08392,1.08415,1.08391,1.08413,0
20200513 043500,1.08414,1.08437,1.08406,1.08436,0
20200513 043600,1.08436,1.08443,1.0843,1.08432,0
20200513 043700,1.08432,1.08432,1.08404,1.08419,0
20200513 043800,1.0842,1.08438,1.0842,1.08438,0
20200513 043900,1.08437,1.08437,1.08419,1.08423,0
20200513 044000,1.08425,1.08452,1.08425,1.08439,0
20200513 044100,1.0844,1.08444,1.08435,1.08436,0
20200513 044200,1.08435,1.08435,1.08411,1.08424,0
20200513 044300,1.08424,1.08428,1.0841,1.0841,0
20200513 044400,1.08411,1.08416,1.08397,1.08401,0
20200513 044500,1.08399,1.08403,1.08376,1.08403,0
20200513 044600,1.08402,1.08406,1.08391,1.08405,0
20200513 044700,1.08404,1.08414,1.08397,1.08414,0
20200513 044800,1.08413,1.08428,1.08401,1.08428,0
20200513 044900,1.08428,1.08439,1.08417,1.08425,0
20200513 045000,1.08426,1.08451,1.08425,1.08431,0
20200513 045100,1.08431,1.08432,1.08421,1.08423,0
20200513 045200,1.08425,1.08426,1.08397,1.08401,0
20200513 045300,1.08402,1.08411,1.08392,1.08404,0
20200513 045400,1.08402,1.08421,1.08402,1.08416,0
20200513 045500,1.08416,1.08416,1.08392,1.08394,0
20200513 045600,1.08396,1.08409,1.08395,1.08398,0
20200513 045700,1.08397,1.08419,1.08397,1.08417,0
20200513 045800,1.08418,1.08418,1.08402,1.08406,0
20200513 045900,1.0841,1.08425,1.0841,1.08423,0
20200513 050000,1.08423,1.08445,1.08418,1.08431,0
20200513 050100,1.08431,1.08453,1.0843,1.08446,0
20200513 050200,1.08446,1.08456,1.0843,1.0843,0
20200513 050300,1.08429,1.08429,1.08413,1.08421,0
20200513 050400,1.0842,1.0842,1.08409,1.08409,0
20200513 050500,1.08409,1.08409,1.08385,1.08404,0
20200513 050600,1.08405,1.08411,1.0839,1.08391,0
20200513 050700,1.08391,1.08411,1.08391,1.0841,0
20200513 050800,1.08409,1.08409,1.0839,1.0839,0
20200513 050900,1.08392,1.08405,1.08388,1.08402,0
20200513 051000,1.08402,1.08402,1.08389,1.08391,0
20200513 051100,1.08389,1.08397,1.08386,1.08386,0
20200513 051200,1.08386,1.08391,1.08371,1.0838,0
20200513 051300,1.0838,1.08395,1.08376,1.08378,0
20200513 051400,1.08378,1.08378,1.0836,1.08365,0
20200513 051500,1.08367,1.08376,1.08361,1.08368,0
20200513 051600,1.08367,1.08383,1.08358,1.08365,0
20200513 051700,1.08362,1.08367,1.0835,1.08366,0
20200513 051800,1.08366,1.08372,1.08349,1.08372,0
20200513 051900,1.08371,1.08372,1.08355,1.08361,0
20200513 052000,1.0836,1.08373,1.08359,1.08367,0
20200513 052100,1.08366,1.08378,1.08362,1.08377,0
20200513 052200,1.08376,1.08395,1.08369,1.08392,0
20200513 052300,1.08393,1.08423,1.08393,1.08415,0
20200513 052400,1.08415,1.0842,1.08411,1.08416,0
20200513 052500,1.08416,1.08432,1.0839,1.08431,0
20200513 052600,1.08429,1.08432,1.08412,1.08416,0
20200513 052700,1.08418,1.08424,1.08396,1.08396,0
20200513 052800,1.08396,1.08397,1.08382,1.08386,0
20200513 052900,1.08385,1.08397,1.08382,1.08393,0
20200513 053000,1.08393,1.08398,1.08376,1.08395,0
20200513 053100,1.08394,1.08408,1.08392,1.08408,0
20200513 053200,1.08407,1.08409,1.08391,1.08397,0
20200513 053300,1.08399,1.08417,1.08399,1.08402,0
20200513 053400,1.08402,1.08416,1.08395,1.08402,0
20200513 053500,1.08402,1.08436,1.08402,1.08434,0
20200513 053600,1.08435,1.08435,1.08412,1.08412,0
20200513 053700,1.08411,1.08421,1.08407,1.08421,0
20200513 053800,1.0842,1.0844,1.08419,1.0844,0
20200513 053900,1.0844,1.08442,1.08425,1.08429,0
20200513 054000,1.08428,1.08434,1.08409,1.0841,0
20200513 054100,1.08412,1.08443,1.08411,1.0843,0
20200513 054200,1.08431,1.08433,1.08422,1.08423,0
20200513 054300,1.08424,1.08442,1.08419,1.08432,0
20200513 054400,1.08435,1.08454,1.08431,1.08454,0
20200513 054500,1.08453,1.08453,1.08431,1.08431,0
20200513 054600,1.08431,1.08435,1.08409,1.08409,0
20200513 054700,1.0841,1.08415,1.08399,1.0841,0
20200513 054800,1.08411,1.08427,1.08411,1.08427,0
20200513 054900,1.08428,1.08445,1.08428,1.08445,0
20200513 055000,1.08445,1.08476,1.08437,1.08473,0
20200513 055100,1.08472,1.08472,1.08451,1.08455,0
20200513 055200,1.08456,1.08467,1.08455,1.08462,0
20200513 055300,1.08461,1.08472,1.08455,1.08467,0
20200513 055400,1.08466,1.0847,1.08459,1.0847,0
20200513 055500,1.0847,1.08476,1.08453,1.08455,0
20200513 055600,1.08455,1.08456,1.0845,1.08452,0
20200513 055700,1.08453,1.08457,1.08446,1.0845,0
20200513 055800,1.0845,1.08453,1.08441,1.08451,0
20200513 055900,1.08451,1.08451,1.08423,1.08426,0
20200513 060000,1.08427,1.08432,1.08405,1.08414,0
20200513 060100,1.08412,1.08432,1.08409,1.08427,0
20200513 060200,1.08426,1.08426,1.08415,1.08423,0
20200513 060300,1.08424,1.08436,1.08424,1.08433,0
20200513 060400,1.08431,1.08448,1.08425,1.08448,0
20200513 060500,1.08447,1.08452,1.08437,1.08444,0
20200513 060600,1.08443,1.08454,1.08438,1.08446,0
20200513 060700,1.08446,1.08452,1.08436,1.08447,0
20200513 060800,1.08447,1.08451,1.0844,1.0844,0
20200513 060900,1.0844,1.08457,1.0844,1.08456,0
20200513 061000,1.08457,1.08467,1.08457,1.08465,0
20200513 061100,1.08465,1.08488,1.08462,1.08486,0
20200513 061200,1.08486,1.08497,1.08482,1.08496,0
20200513 061300,1.08495,1.08521,1.08488,1.08517,0
20200513 061400,1.08517,1.08522,1.0851,1.08517,0
20200513 061500,1.08516,1.08522,1.08508,1.08512,0
20200513 061600,1.08511,1.08516,1.08502,1.08502,0
20200513 061700,1.08501,1.08519,1.085,1.08513,0
20200513 061800,1.08514,1.08525,1.08506,1.08522,0
20200513 061900,1.08521,1.08528,1.08521,1.08528,0
20200513 062000,1.0853,1.08532,1.08521,1.08525,0
20200513 062100,1.08524,1.08547,1.08523,1.08537,0
20200513 062200,1.08538,1.08544,1.0852,1.08536,0
20200513 062300,1.08536,1.08536,1.08527,1.08528,0
20200513 062400,1.08528,1.08542,1.08528,1.08529,0
20200513 062500,1.0853,1.08546,1.08523,1.08544,0
20200513 062600,1.08545,1.08546,1.08531,1.08534,0
20200513 062700,1.08533,1.0854,1.08531,1.08537,0
20200513 062800,1.08537,1.08539,1.08525,1.08531,0
20200513 062900,1.08531,1.08542,1.08531,1.08536,0
20200513 063000,1.08536,1.08536,1.08512,1.08516,0
20200513 063100,1.08515,1.08525,1.08515,1.08523,0
20200513 063200,1.08523,1.08537,1.08523,1.08536,0
20200513 063300,1.08535,1.08582,1.08535,1.08582,0
20200513 063400,1.08581,1.08581,1.08569,1.08575,0
20200513 063500,1.08574,1.08575,1.08538,1.0855,0
20200513 063600,1.08549,1.08549,1.08535,1.0854,0
20200513 063700,1.08541,1.08545,1.08523,1.0853,0
20200513 063800,1.0853,1.08539,1.08528,1.08535,0
20200513 063900,1.08536,1.08538,1.0852,1.08537,0
20200513 064000,1.08538,1.08542,1.08531,1.08542,0
20200513 064100,1.08544,1.08551,1.08539,1.08546,0
20200513 064200,1.08546,1.08552,1.08536,1.08552,0
20200513 064300,1.08551,1.08566,1.08551,1.08561,0
20200513 064400,1.08561,1.08567,1.08557,1.08565,0
20200513 064500,1.08565,1.08571,1.08551,1.08551,0
20200513 064600,1.08553,1.08557,1.08547,1.08549,0
20200513 064700,1.0855,1.0855,1.08546,1.08547,0
20200513 064800,1.08548,1.08562,1.08548,1.08562,0
20200513 064900,1.08562,1.08567,1.08549,1.08564,0
20200513 065000,1.08564,1.08571,1.08562,1.08571,0
20200513 065100,1.08572,1.08575,1.08564,1.08574,0
20200513 065200,1.08574,1.08583,1.08573,1.08575,0
20200513 065300,1.08575,1.08582,1.08568,1.08573,0
20200513 065400,1.08575,1.08575,1.08554,1.08556,0
20200513 065500,1.08556,1.08571,1.08551,1.08571,0
20200513 065600,1.0857,1.08586,1.0857,1.08584,0
20200513 065700,1.08582,1.08627,1.08581,1.08626,0
20200513 065800,1.08626,1.08643,1.08626,1.08641,0
20200513 065900,1.08641,1.08657,1.0863,1.08652,0
20200513 070000,1.08653,1.08656,1.08614,1.08617,0
20200513 070100,1.08617,1.0864,1.08615,1.08626,0
20200513 070200,1.08625,1.08633,1.0862,1.08625,0
20200513 070300,1.08626,1.08626,1.08609,1.08615,0
20200513 070400,1.08614,1.08628,1.08608,1.0862,0
20200513 070500,1.08621,1.08627,1.08612,1.08617,0
20200513 070600,1.08616,1.08617,1.08603,1.08611,0
20200513 070700,1.08612,1.0862,1.08609,1.0862,0
20200513 070800,1.08619,1.08633,1.08619,1.08622,0
20200513 070900,1.08622,1.08632,1.08613,1.0862,0
20200513 071000,1.08621,1.08629,1.08612,1.08629,0
20200513 071100,1.08629,1.08648,1.08626,1.08645,0
20200513 071200,1.08645,1.08645,1.0862,1.08623,0
20200513 071300,1.08623,1.08626,1.08614,1.08623,0
20200513 071400,1.08622,1.0863,1.0861,1.08628,0
20200513 071500,1.08627,1.08641,1.08625,1.08626,0
20200513 071600,1.08628,1.08641,1.08628,1.08637,0
20200513 071700,1.08638,1.08639,1.08622,1.0863,0
20200513 071800,1.08633,1.08635,1.08619,1.08634,0
20200513 071900,1.08635,1.08635,1.08626,1.08632,0
20200513 072000,1.08633,1.08651,1.08631,1.08647,0
20200513 072100,1.08646,1.08709,1.08643,1.08709,0
20200513 072200,1.08709,1.08734,1.08696,1.08729,0
20200513 072300,1.08727,1.08729,1.08708,1.08717,0
20200513 072400,1.08716,1.08721,1.08688,1.08688,0
20200513 072500,1.08689,1.08698,1.08679,1.08697,0
20200513 072600,1.08697,1.08703,1.08691,1.08695,0
20200513 072700,1.08695,1.08727,1.08689,1.08722,0
20200513 072800,1.08722,1.08745,1.08721,1.08736,0
20200513 072900,1.08737,1.08753,1.08734,1.08734,0
20200513 073000,1.08734,1.08747,1.08722,1.08722,0
20200513 073100,1.08721,1.08737,1.08715,1.08733,0
20200513 073200,1.08733,1.08734,1.08691,1.08691,0
20200513 073300,1.08691,1.08707,1.08686,1.08693,0
20200513 073400,1.08693,1.087,1.08687,1.08697,0
20200513 073500,1.08696,1.08701,1.08691,1.08699,0
20200513 073600,1.08699,1.08712,1.08687,1.08692,0
20200513 073700,1.08694,1.08705,1.08693,1.08697,0
20200513 073800,1.08696,1.08703,1.08674,1.08674,0
20200513 073900,1.08675,1.08697,1.08675,1.08694,0
20200513 074000,1.08694,1.08694,1.08676,1.08693,0
20200513 074100,1.08692,1.08697,1.08686,1.0869,0
20200513 074200,1.08692,1.08698,1.08673,1.08691,0
20200513 074300,1.08692,1.08728,1.08692,1.08721,0
20200513 074400,1.08722,1.08726,1.08716,1.08716,0
20200513 074500,1.08716,1.08748,1.08715,1.08742,0
20200513 074600,1.08741,1.08753,1.08739,1.08743,0
20200513 074700,1.08744,1.08751,1.08734,1.08745,0
20200513 074800,1.08745,1.08747,1.08712,1.08713,0
20200513 074900,1.08712,1.08732,1.08704,1.08732,0
20200513 075000,1.08731,1.08742,1.08731,1.08739,0
20200513 075100,1.08737,1.08743,1.08721,1.08722,0
20200513 075200,1.08722,1.08723,1.08708,1.08722,0
20200513 075300,1.08723,1.08732,1.08716,1.08717,0
20200513 075400,1.08716,1.08719,1.08695,1.08697,0
20200513 075500,1.08698,1.0878,1.08697,1.08779,0
20200513 075600,1.08778,1.08785,1.08748,1.08757,0
20200513 075700,1.08756,1.08761,1.08727,1.08745,0
20200513 075800,1.08745,1.08769,1.08733,1.08767,0
20200513 075900,1.0877,1.08782,1.08764,1.08765,0
20200513 080000,1.08766,1.08783,1.0876,1.0877,0
20200513 080100,1.0877,1.08781,1.08746,1.08748,0
20200513 080200,1.08752,1.08767,1.08752,1.08762,0
20200513 080300,1.08762,1.08781,1.08756,1.08758,0
20200513 080400,1.08759,1.0876,1.08739,1.08741,0
20200513 080500,1.08745,1.08755,1.08731,1.08747,0
20200513 080600,1.08748,1.08764,1.08743,1.08762,0
20200513 080700,1.08763,1.0878,1.08763,1.08777,0
20200513 080800,1.08777,1.08777,1.08758,1.08762,0
20200513 080900,1.08762,1.08762,1.08743,1.08749,0
20200513 081000,1.08749,1.08758,1.08747,1.08756,0
20200513 081100,1.08757,1.08766,1.08746,1.08751,0
20200513 081200,1.08751,1.08758,1.08742,1.08754,0
20200513 081300,1.08754,1.08764,1.08741,1.08746,0
20200513 081400,1.0875,1.08762,1.08744,1.08746,0
20200513 081500,1.08749,1.08777,1.08749,1.08774,0
20200513 081600,1.08774,1.08784,1.08766,1.08779,0
20200513 081700,1.08779,1.08792,1.08774,1.08776,0
20200513 081800,1.08776,1.08776,1.0876,1.0877,0
20200513 081900,1.08771,1.08789,1.08767,1.08786,0
20200513 082000,1.08785,1.08811,1.08783,1.08797,0
20200513 082100,1.08798,1.08805,1.08778,1.08781,0
20200513 082200,1.0878,1.0878,1.08756,1.08756,0
20200513 082300,1.08758,1.08763,1.08751,1.08756,0
20200513 082400,1.08754,1.08754,1.08742,1.08742,0
20200513 082500,1.08741,1.08751,1.08741,1.08747,0
20200513 082600,1.08748,1.08756,1.08741,1.08755,0
20200513 082700,1.08755,1.08781,1.08755,1.08766,0
20200513 082800,1.08765,1.08767,1.0876,1.08766,0
20200513 082900,1.08766,1.08781,1.08748,1.08752,0
20200513 083000,1.08752,1.0878,1.08747,1.0877,0
20200513 083100,1.08769,1.08789,1.08769,1.08777,0
20200513 083200,1.08779,1.08781,1.08761,1.08766,0
20200513 083300,1.0877,1.08782,1.08755,1.08761,0
20200513 083400,1.08761,1.08777,1.08759,1.08762,0
20200513 083500,1.08763,1.0877,1.08751,1.08756,0
20200513 083600,1.08758,1.08766,1.08751,1.08751,0
20200513 083700,1.08751,1.08766,1.08742,1.08761,0
20200513 083800,1.08762,1.08776,1.0876,1.0876,0
20200513 083900,1.0876,1.08762,1.08742,1.08752,0
20200513 084000,1.08751,1.08766,1.08751,1.08761,0
20200513 084100,1.08762,1.08762,1.08736,1.08737,0
20200513 084200,1.08736,1.0874,1.08731,1.08731,0
20200513 084300,1.08731,1.08735,1.08725,1.08726,0
20200513 084400,1.08726,1.08728,1.08712,1.08726,0
20200513 084500,1.08726,1.08756,1.08726,1.08737,0
20200513 084600,1.08736,1.08766,1.0873,1.08762,0
20200513 084700,1.08761,1.08772,1.08749,1.08753,0
20200513 084800,1.08754,1.08776,1.08754,1.08769,0
20200513 084900,1.08768,1.08775,1.08768,1.08773,0
20200513 085000,1.08773,1.08781,1.08769,1.0877,0
20200513 085100,1.08769,1.08775,1.08739,1.08745,0
20200513 085200,1.08744,1.08754,1.08739,1.08754,0
20200513 085300,1.08755,1.0876,1.08741,1.08745,0
20200513 085400,1.08746,1.0875,1.08739,1.08739,0
20200513 085500,1.0874,1.08767,1.0874,1.08762,0
20200513 085600,1.08762,1.08781,1.08757,1.08777,0
20200513 085700,1.08779,1.08782,1.08766,1.0878,0
20200513 085800,1.08781,1.08781,1.0875,1.08752,0
20200513 085900,1.08753,1.08808,1.08751,1.08791,0
20200513 090000,1.08792,1.08895,1.0874,1.08895,0
20200513 090100,1.08895,1.08922,1.08868,1.08899,0
20200513 090200,1.08901,1.08965,1.08894,1.08924,0
20200513 090300,1.08923,1.08927,1.0883,1.08848,0
20200513 090400,1.08848,1.08859,1.0874,1.08767,0
20200513 090500,1.08768,1.08792,1.08745,1.08761,0
20200513 090600,1.08762,1.08762,1.08666,1.08668,0
20200513 090700,1.08671,1.08701,1.08651,1.08651,0
20200513 090800,1.08653,1.08683,1.08653,1.0867,0
20200513 090900,1.08669,1.08705,1.08659,1.08704,0
20200513 091000,1.08705,1.08749,1.08704,1.08747,0
20200513 091100,1.08748,1.08775,1.08744,1.08763,0
20200513 091200,1.08762,1.08802,1.08751,1.08796,0
20200513 091300,1.08795,1.08796,1.0873,1.08737,0
20200513 091400,1.08739,1.08754,1.08736,1.08754,0
20200513 091500,1.08754,1.08805,1.08754,1.08802,0
20200513 091600,1.08806,1.08866,1.08802,1.08857,0
20200513 091700,1.0886,1.08898,1.08848,1.0889,0
20200513 091800,1.0889,1.0891,1.08859,1.0886,0
20200513 091900,1.08859,1.08871,1.08824,1.08835,0
20200513 092000,1.08835,1.08853,1.08671,1.08703,0
20200513 092100,1.08704,1.08715,1.08603,1.08642,0
20200513 092200,1.08646,1.08668,1.086,1.0864,0
20200513 092300,1.08642,1.08689,1.08635,1.08674,0
20200513 092400,1.08672,1.08721,1.08668,1.08671,0
20200513 092500,1.08671,1.08706,1.08665,1.0868,0
20200513 092600,1.08679,1.08697,1.08666,1.08672,0
20200513 092700,1.08673,1.08704,1.08673,1.08696,0
20200513 092800,1.08694,1.08721,1.08674,1.08677,0
